key	eco	name_fr	name_en
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Re8	A76	Défense Benoni : Variante classique, Défense Czerniak	Benoni Defense: Classical Variation, Czerniak Defense
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 f4 Bg7 Nf3 O-O Be2 Re8	A69	Défense Benoni : Attaque Four Pawns, ligne principale	Benoni Defense: Four Pawns Attack, Main Line
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 Nf3 c5 O-O Nc6 a3 dxc4 Bxc4 cxd4	E57	Défense nimzo-indienne : Variante Normal, Système Gligoric, Défense Bernstein	Nimzo-Indian Defense: Normal Variation, Gligoric System, Bernstein Defense
d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Bd3 Bb7 Nf3 O-O O-O c5 Na4 cxd4 a3 Be7	E43	Défense nimzo-indienne : Variante St. Petersburg	Nimzo-Indian Defense: St. Petersburg Variation
d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Bd3 Nc6 a3 Bxc3 bxc3 O-O Ne2 b6 e4 Ne8	E29	Défense nimzo-indienne : Variante Sämisch, Variante Capablanca	Nimzo-Indian Defense: Sämisch Variation, Capablanca Variation
d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 Nc3 cxd4 exd4 Be7 O-O d5 cxd5 Nxd5	E14	Défense indienne de la dame : Spassky System3	Queen's Indian Defense: Spassky System3
d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 Nd5	D44	Défense semi-slave : Variante Botvinnik, Système Alatortsev	Semi-Slav Defense: Botvinnik Variation, Alatortsev System
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O O-O c6 Qc2 b6 Nbd2 Bb7 e4 Nbd7	E09	Ouverture catalane : Closed, ligne principale	Catalan Opening: Closed, Main Line
d4 Nf6 c4 e6 g3 Bb4 Bd2 Be7 Bg2 d5 Nf3 Nbd7 O-O O-O Qc2 c6 Rd1 h6	E11	Défense bogo-indienne : Variante Retreat	Bogo-Indian Defense: Retreat Variation
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 d6 Nc3 g6 Bg2 Bg7 Nf3 O-O O-O Nbd7	A63	Défense Benoni : Variante fianchetto, Défense Hastings	Benoni Defense: Fianchetto Variation, Hastings Defense
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O c6 Qc2 b6 Nbd2 Bb7 e4 Na6	E06	Ouverture catalane : Closed	Catalan Opening: Closed
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Nbd7 Re1 c6 Bf1 a5	E96	Défense indienne du roi : Variante Orthodox, Défense Positional, ligne principale	King's Indian Defense: Orthodox Variation, Positional Defense, Main Line
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qb3 dxc4 Qxc4 O-O e4 Bg4 Be3 Nfd7 Qb3 c5	D99	Défense Grünfeld : Variante russe, Variante Yugoslav	Grünfeld Defense: Russian Variation, Yugoslav Variation
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Bc4 O-O Ne2 Qd7 O-O b6	D86	Défense Grünfeld : Variante échange, Variante Larsen	Grünfeld Defense: Exchange Variation, Larsen Variation
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 a6 e4 c5	D48	Défense semi-slave : Variante Meran	Semi-Slav Defense: Meran Variation
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Qc2 a6 cxd5 exd5 Bd3 Re8	D61	Gambit dame refusé : Défense Orthodox, Variante Rubinstein	Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5	D67	Gambit dame refusé : Défense Orthodox, Système Capablanca	Queen's Gambit Declined: Orthodox Defense, Capablanca System
d4 d5 c4 e6 Nc3 Nf6 Bg5 c6 Nf3 Be7 e3 Nbd7 Rc1 O-O Bd3 dxc4 Bxc4 b5	D66	Gambit dame refusé : Défense Orthodox, Variante fianchetto	Queen's Gambit Declined: Orthodox Defense, Fianchetto Variation
d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 c5 Nf3 cxd4 cxd4 Bb4 Bd2 Qa5	D41	Gambit dame refusé : Défense Semi-Tarrasch, Variante San Sebastian	Queen's Gambit Declined: Semi-Tarrasch Defense, San Sebastian Variation
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O Bg5 Be6	D34	Défense Tarrasch : Variante classique, Variante Endgame	Tarrasch Defense: Classical Variation, Endgame Variation
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O Bg5 c4	D34	Défense Tarrasch : Variante classique, Variante avancée	Tarrasch Defense: Classical Variation, Advance Variation
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O dxc5 d4	D34	Défense Tarrasch : Variante classique, Gambit classique Tarrasch	Tarrasch Defense: Classical Variation, Classical Tarrasch Gambit
d4 d5 c4 e6 Nc3 c6 e3 Nf6 Nf3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 a6 e4 b4	D48	Défense semi-slave : Variante Meran, Variante Pirc	Semi-Slav Defense: Meran Variation, Pirc Variation
d4 d5 c4 e6 Nc3 c6 e4 dxe4 Nxe4 Bb4 Bd2 Qxd4 Bxb4 Qxe4 Be2 c5 Bxc5 Qxg2	D31	Défense semi-slave : Gambit Marshall, Variante Tolush	Semi-Slav Defense: Marshall Gambit, Tolush Variation
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 e5	B64	Défense sicilienne : Variante Richter-Rauzer, Variante classique	Sicilian Defense: Richter-Rauzer Variation, Classical Variation
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 e6 Qd2 a6 O-O-O Bd7 f4 Be7	B68	Défense sicilienne : Variante Richter-Rauzer, Variante Neo-moderne	Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Be2 O-O O-O d6 Nb3 a5	B74	Défense sicilienne : Variante Dragon, Variante classique, Alekhine ligne	Sicilian Defense: Dragon Variation, Classical Variation, Alekhine Line
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 Nxd4	B65	Défense sicilienne : Variante Richter-Rauzer, Attaque Rauzer	Sicilian Defense: Richter-Rauzer Variation, Rauzer Attack
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 Qc7 O-O-O Nbd7	B99	Défense sicilienne : Variante Najdorf, ligne principale	Sicilian Defense: Najdorf Variation, Main Line
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 h6 Bh4 Qc7	B98	Défense sicilienne : Variante Najdorf, Variante Browne	Sicilian Defense: Najdorf Variation, Browne Variation
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 h6 Bh4 g5	B98	Défense sicilienne : Variante Najdorf, Variante Goteborg	Sicilian Defense: Najdorf Variation, Goteborg Variation
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Qb6 Qd2 Qxb2 Rb1 Qa3	B97	Défense sicilienne : Variante Najdorf, Poisoned Pawn accepté	Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 Nc6 Qd2 O-O Bc4 Nd7	B77	Défense sicilienne : Variante Dragon, Attaque Yugoslav, Variante Sosonko	Sicilian Defense: Dragon Variation, Yugoslav Attack, Sosonko Variation
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7	B77	Défense sicilienne : Variante Dragon, Attaque Yugoslav, ligne principale	Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 a5	B77	Défense sicilienne : Variante Dragon, Attaque Yugoslav, Variante Byrne	Sicilian Defense: Dragon Variation, Yugoslav Attack, Byrne Variation
e4 c5 c3 d5 exd5 Qxd5 d4 cxd4 cxd4 Nc6 Nf3 Bg4 Nc3 Bxf3 gxf3 Qxd4 Qxd4 Nxd4	B22	Défense sicilienne : Variante Alapin, Défense Barmen, Variante Endgame	Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation
e4 c5 d4 cxd4 c3 dxc3 Nxc3 Nc6 Bc4 e6 Nf3 d6 O-O a6 Qe2 b5 Bb3 Ra7	B21	Défense sicilienne : Smith-Morra gambit accepté, Défense Chicago	Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense
e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8 Kxd8 Nc3 Bd7	C67	Partie espagnole (Ruy López) : Défense Berlin, Berlin Wall	Ruy Lopez: Berlin Defense, Berlin Wall
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 e4	C89	Partie espagnole (Ruy López) : Attaque Marshall, Variante Steiner	Ruy Lopez: Marshall Attack, Steiner Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O d4 Bg4	C91	Partie espagnole (Ruy López) : Closed, Variante Bogoljubow	Ruy Lopez: Closed, Bogoljubow Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Bb7	C92	Partie espagnole (Ruy López) : Closed, Système Flohr	Ruy Lopez: Closed, Flohr System
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Be6	C92	Partie espagnole (Ruy López) : Closed, Variante Kholmov	Ruy Lopez: Closed, Kholmov Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5	C97	Partie espagnole (Ruy López) : Closed, Défense Chigorin	Ruy Lopez: Closed, Chigorin Defense
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Nb8	C94	Partie espagnole (Ruy López) : Closed, Défense Breyer	Ruy Lopez: Closed, Breyer Defense
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Nd7	C92	Partie espagnole (Ruy López) : Closed, Variante Karpov	Ruy Lopez: Closed, Karpov Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Re8	C92	Partie espagnole (Ruy López) : Closed, Système Zaitsev	Ruy Lopez: Closed, Zaitsev System
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 h6	C93	Partie espagnole (Ruy López) : Closed, Défense Smyslov	Ruy Lopez: Closed, Smyslov Defense
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5 Bb3 d5 dxe5 Be6 c3 Bc5	C82	Partie espagnole (Ruy López) : Open, Variante italienne	Ruy Lopez: Open, Italian Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5 Bb3 d5 dxe5 Be6 c3 Be7	C83	Partie espagnole (Ruy López) : Open, Défense classique	Ruy Lopez: Open, Classical Defense
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5 Bb3 d5 dxe5 Be6 c3 Nc5	C82	Partie espagnole (Ruy López) : Open, Variante Berlin	Ruy Lopez: Open, Berlin Variation
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 O-O Bd7 c3 Nf6 d4 Be7 Nbd2 O-O Re1 Be8	C72	Partie espagnole (Ruy López) : Closed, Variante Kecskemet	Ruy Lopez: Closed, Kecskemet Variation
e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 d4 exd4 O-O d6 cxd4 Bb6 Nc3 Bg4	C51	Partie italienne : Gambit Evans	Italian Game: Evans Gambit
e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 d3 h6 Nf3 e4 Qe2 Nxc4 dxc4 Be7	C58	Partie italienne : Défense deux cavaliers, Variante Maróczy	Italian Game: Two Knights Defense, Maróczy Variation
e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 e5 d5 Bb5 Ne4 Nxd4 Bc5 Nxc6 Bxf2 Kf1 Qh4	C56	Partie italienne : Défense deux cavaliers, Variante Keidansky	Italian Game: Two Knights Defense, Keidansky Variation
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bc5 O-O O-O Nxe5 Nxe5 d4 Bd6 f4 Nc6 e5 Bb4	C48	Partie des quatre cavaliers : Variante espagnole, Variante Bardeleben	Four Knights Game: Spanish Variation, Bardeleben Variation
e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Be2 Nxf3 Bxf3 Bc5 O-O O-O d3 d6 Na4 Bb6	C48	Partie des quatre cavaliers : Variante espagnole, Variante Rubinstein, Variante Maróczy	Four Knights Game: Spanish Variation, Rubinstein Variation, Maróczy Variation
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bb4 c3 dxc3 O-O cxb2 Bxb2 Nf6 Ng5 O-O e5 Nxe5	C44	Partie écossaise : Variante Hanneken	Scotch Game: Hanneken Variation
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 Ng5 Nh6 Nxf7 Nxf7 Bxf7 Kxf7 Qh5 g6 Qxc5 d5	C44	Partie écossaise : Défense Cochrane-Shumov	Scotch Game: Cochrane-Shumov Defense
e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 O-O Nf6 e5 d5 exf6 dxc4 Re1 Be6 Ng5 g6	C56	Partie italienne : Défense deux cavaliers, Attaque Max Lange, Défense Loman	Italian Game: Two Knights Defense, Max Lange Attack, Loman Defense
e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qh4 Nb5 Bb4 Bd2 Qxe4 Be2 Kd8 O-O Bxd2 Nxd2 Qg6	C45	Partie écossaise : Variante Rosenthal	Scotch Game: Rosenthal Variation
e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Bd6 O-O O-O c4 c6 Re1 Bg4	C42	Défense Petroff (russe) : Attaque classique, Variante Marshall, Gambit Chinese	Petrov's Defense: Classical Attack, Marshall Variation, Chinese Gambit
e4 e5 f4 exf4 Nf3 g5 h4 g4 Ne5 Nf6 Bc4 d5 exd5 Bd6 d4 Nh5 Bxf4 Nxf4	C39	Gambit du roi accepté : Gambit Kieseritzky, Gambit Anderssen-Cordel	King's Gambit Accepted: Kieseritzky Gambit, Anderssen-Cordel Gambit
e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3 bxc3 Ne7 Qg4 cxd4 Qxg7 Rg8 Qxh7 Nbc6	C18	Défense française : Variante Winawer, Variante Poisoned Pawn	French Defense: Winawer Variation, Poisoned Pawn Variation
e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3 bxc3 Ne7 a4 Nbc6 Nf3 Qa5 Bd2 Bd7	C19	Défense française : Variante Winawer, Variante Positional	French Defense: Winawer Variation, Positional Variation
e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3 bxc3 Ne7 a4 Nbc6 Nf3 Qa5 Bd2 c4	C19	Défense française : Variante Winawer, Variante Positional	French Defense: Winawer Variation, Positional Variation
e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 Bxc3 bxc3 Ne7 a4 Nbc6 Nf3 Qa5 Qd2 Bd7	C19	Défense française : Variante Winawer, Variante Positional	French Defense: Winawer Variation, Positional Variation
e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 dxc5 Nc6 a3 Bxc5 Qg4 O-O Nf3 f6	C11	Défense française : Variante Steinitz, Variante Brodsky-Jones	French Defense: Steinitz Variation, Brodsky-Jones Variation
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Re8 Nd2	A77	Défense Benoni : Variante classique, Défense Czerniak, Tal ligne	Benoni Defense: Classical Variation, Czerniak Defense, Tal Line
d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4	A74	Défense Benoni : Variante classique, Full ligne	Benoni Defense: Classical Variation, Full Line
d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Bd3 d5 Nf3 c5 O-O Nc6 a3 Bxc3 bxc3 dxc4 Bxc4	E59	Défense nimzo-indienne : Variante Normal, Défense Bernstein	Nimzo-Indian Defense: Normal Variation, Bernstein Defense
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 Be7 e3 O-O Bd3 Nbd7 Qc2 Re8 Nge2 Nf8 O-O-O	D35	Gambit dame refusé : Variante échange, Variante Chameleon	Queen's Gambit Declined: Exchange Variation, Chameleon Variation
d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4 Bd2 Bxd2 Qxd2 O-O Nc3 Ne4 Qc2 Nxc3 Ng5	E11	Défense bogo-indienne : Monticelli Trap	Bogo-Indian Defense: Monticelli Trap
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 Qc2 Nc6 Rd1 Qa5 a3	D37	Gambit dame refusé : Attaque Harrwitz	Queen's Gambit Declined: Harrwitz Attack
d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 Qc2 Nc6 a3 Qa5 O-O-O	D37	Gambit dame refusé : Attaque Harrwitz	Queen's Gambit Declined: Harrwitz Attack
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4 Bd2 Be7 Bg2 O-O O-O c6 Qc2 Nbd7 Bf4 b6 Nbd2	E11	Défense bogo-indienne : Variante Retreat	Bogo-Indian Defense: Retreat Variation
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O O-O Nbd7 Qc2 c6 Bf4 b6 Nbd2 Bb7 e4	E08	Ouverture catalane : Closed	Catalan Opening: Closed
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Nc6 d5 Ne7 Ne1 Nd7 Be3	E98	Défense indienne du roi : Variante Orthodox, Système classique, Neo-classique ligne	King's Indian Defense: Orthodox Variation, Classical System, Neo-Classical Line
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Nc6 d5 Ne7 b4 Nh5 Qc2	E97	Défense indienne du roi : Variante Orthodox, Attaque Bayonet, Yepishin's ligne	King's Indian Defense: Orthodox Variation, Bayonet Attack, Yepishin's Line
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Nc6 d5 Ne7 b4 Nh5 Re1	E97	Défense indienne du roi : Variante Orthodox, Attaque Bayonet, Sokolov's ligne	King's Indian Defense: Orthodox Variation, Bayonet Attack, Sokolov's Line
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O Be2 c5 d5 e6 dxe6 fxe6 g4 Nc6 h4	E77	Défense indienne du roi : Attaque Six Pawns	King's Indian Defense: Six Pawns Attack
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 O-O Nc6 Nc3 a6 h3 Rb8 Be3 b5 Nd2	E63	Défense indienne du roi : Variante fianchetto, Variante Panno, Korchnoi ligne	King's Indian Defense: Fianchetto Variation, Panno Variation, Korchnoi Line
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bg5 O-O e3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 h4	D67	Gambit dame refusé : Défense Orthodox, Variante Janowski	Queen's Gambit Declined: Orthodox Defense, Janowski Variation
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bg5 O-O e3 Nbd7 Rc1 c6 Qc2 a6 cxd5 exd5 Bd3	D65	Gambit dame refusé : Défense Orthodox, Attaque Rubinstein	Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 a6 e4 c5 e5	D48	Défense semi-slave : Variante Meran, Variante ancienne	Semi-Slav Defense: Meran Variation, Old Variation
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Qc2 b6 b3 Bb7 Bd3 Be7 O-O O-O Bb2	D46	Défense semi-slave : ligne principale	Semi-Slav Defense: Main Line
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 e3 e6 Bxc4 Bb4 O-O O-O Qe2 Ne4 g4	D19	Défense slave : Variante tchèque, Variante hollandaise, Variante Sämisch	Slav Defense: Czech Variation, Dutch Variation, Sämisch Variation
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 exf6 gxh4 Ne5	D44	Défense semi-slave : Variante Botvinnik, Variante Ekstrom	Semi-Slav Defense: Botvinnik Variation, Ekstrom Variation
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 a6 e4 c5 d5	D48	Défense semi-slave : Variante Meran, Variante Reynolds'	Semi-Slav Defense: Meran Variation, Reynolds' Variation
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Nbd7 Qc2 Bd6 e4 dxe4 Nxe4 Nxe4 Qxe4 e5 dxe5	D45	Défense semi-slave : Variante Stoltz, Variante centre, Mikhalchishin ligne	Semi-Slav Defense: Stoltz Variation, Center Variation, Mikhalchishin Line
d4 d5 c4 c6 Nf3 e6 e3 Nf6 Nc3 Bd6 Bd3 dxc4 Bxc4 b5 Bd3 Nbd7 O-O O-O Qc2	D46	Défense semi-slave : Défense Chigorin	Semi-Slav Defense: Chigorin Defense
d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 c5 Qe2 a6 dxc5 Bxc5 O-O Nc6 e4 b5 e5	D26	Gambit dame accepté : classique, Variante Furman	Queen's Gambit Accepted: Classical, Furman Variation
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 h6 Bh4 O-O e3 Ne4 Bxe7 Qxe7 cxd5 Nxc3 bxc3	D57	Gambit dame refusé : Défense Lasker, ligne principale	Queen's Gambit Declined: Lasker Defense, Main Line
d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 e3 Nc6 Bd3 Bd6 O-O O-O Qe2 Qe7 dxc5 Bxc5 e4	D40	Gambit dame refusé : Défense Semi-Tarrasch, Variante Levenfish	Queen's Gambit Declined: Semi-Tarrasch Defense, Levenfish Variation
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O dxc5 Bxc5 Na4	D34	Défense Tarrasch : Variante classique, Variante Réti	Tarrasch Defense: Classical Variation, Réti Variation
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be3 Bg7 Be2 Nf6 Nc3 O-O O-O d6 f4 Qb6 e5	B73	Défense sicilienne : Variante Dragon, Variante classique, Gambit Zollner	Sicilian Defense: Dragon Variation, Classical Variation, Zollner Gambit
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 Qd2 Be7 O-O-O O-O f4 Nxd4 Qxd4	B65	Défense sicilienne : Variante Richter-Rauzer, Variante classique	Sicilian Defense: Richter-Rauzer Variation, Classical Variation
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 b5 e5 dxe5 fxe5 Qc7 Qe2	B96	Défense sicilienne : Variante Najdorf, Variante Polugaevsky, Simagin ligne	Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 Bb3	B77	Défense sicilienne : Variante Dragon, Attaque Yugoslav, ligne principale	Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O	B78	Défense sicilienne : Variante Dragon, Attaque Yugoslav	Sicilian Defense: Dragon Variation, Yugoslav Attack
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Be7 f4 d6 a4	B85	Défense sicilienne : Variante Scheveningen, Variante classique, Variante Paulsen	Sicilian Defense: Scheveningen Variation, Classical Variation, Paulsen Variation
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Be2 Be7 O-O O-O f4 Nc6 Be3 Bd7 Nb3	B83	Défense sicilienne : Variante Scheveningen, Variante moderne	Sicilian Defense: Scheveningen Variation, Modern Variation
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Ng5 Ngf6 Bd3 e6 N1f3 Bd6 Qe2 h6 Ne4 Nxe4 Qxe4	B17	Défense Caro-Kann : Variante Karpov, moderne ligne principale	Caro-Kann Defense: Karpov Variation, Modern Main Line
e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nc3 Nf6 Nf3 e6 cxd5 exd5 Bb5 Bd6 Bg5 O-O O-O	B14	Défense Caro-Kann : Attaque Panov	Caro-Kann Defense: Panov Attack
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O d4 Bg4 a4	C91	Partie espagnole (Ruy López) : Closed, Variante Yates, Attaque Short	Ruy Lopez: Closed, Yates Variation, Short Attack
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5 Bc2	C96	Partie espagnole (Ruy López) : Closed, Défense Chigorin	Ruy Lopez: Closed, Chigorin Defense
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Nb8 d3	C94	Partie espagnole (Ruy López) : Closed, Défense Breyer, Variante calme	Ruy Lopez: Closed, Breyer Defense, Quiet Variation
